prepared_state,measured_0,measured_1,error_rate,error_type,noise_strength,gate_count,circuit_depth,has_h_gate
1,524,500,0.009765625,readout,0.07300051772907182,9,11,0
1,528,496,0.0126953125,readout,0.3397099769649051,9,11,1
1,314,710,0.306640625,depolarizing,0.135615831891068,6,8,1
0,499,525,0.4873046875,depolarizing,0.4342018799580201,7,8,1
0,529,495,0.0654296875,readout,0.07047548286869103,9,10,1
0,496,528,0.015625,readout,0.3189091057851095,9,10,1
0,684,340,0.33203125,phase_flip,0.3385051487366931,5,6,0
1,502,522,0.2607421875,phase_flip,0.24114744366924293,18,20,1
1,241,783,0.1083984375,readout,0.1316577174469955,19,21,1
1,564,460,0.2919921875,depolarizing,0.21529319673804456,10,12,0
1,519,505,0.0087890625,bit_flip,0.44858779916595026,8,10,0
0,524,500,0.001953125,readout,0.29448894469699277,18,19,1
1,361,663,0.08984375,readout,0.18467898179120615,7,9,0
0,545,479,0.2265625,bit_flip,0.2383165289186175,12,13,1
1,517,507,0.0380859375,readout,0.36597738097700305,8,10,1
1,507,517,0.01953125,depolarizing,0.33940190398086534,5,7,1
1,533,491,0.02734375,readout,0.33659337190360283,15,17,1
0,533,491,0.0234375,depolarizing,0.327975798399021,10,11,1
1,551,473,0.4619140625,bit_flip,0.4319897920448225,10,12,1
1,590,434,0.263671875,readout,0.35974303222419624,18,20,1
0,527,497,0.033203125,bit_flip,0.11409230282245456,10,11,1
0,918,106,0.103515625,depolarizing,0.027191886731673925,8,9,1
1,543,481,0.0595703125,bit_flip,0.35398216770246826,7,9,0
1,490,534,0.013671875,bit_flip,0.31637495189616266,7,9,1
1,482,542,0.3896484375,phase_flip,0.42647058041436564,15,17,1
1,518,506,0.01171875,readout,0.3092355133973932,18,20,1
1,355,669,0.3466796875,bit_flip,0.04001393283123226,16,18,1
1,544,480,0.0341796875,depolarizing,0.13521745786480452,11,13,1
0,293,731,0.2861328125,depolarizing,0.0647231057463733,11,12,1
0,261,763,0.107421875,readout,0.16282336525443714,11,12,1
0,516,508,0.013671875,bit_flip,0.2618847715832608,13,14,0
1,177,847,0.041015625,readout,0.06525341123854764,17,19,1
0,355,669,0.201171875,phase_flip,0.06270941998754197,19,20,1
1,528,496,0.03125,depolarizing,0.37078848234763817,15,17,1
0,505,519,0.013671875,phase_flip,0.24354596847147017,11,12,1
1,528,496,0.0029296875,bit_flip,0.33668890253663786,18,20,1
0,501,523,0.00390625,phase_flip,0.056577699809907234,12,13,1
1,502,522,0.029296875,readout,0.40530830749609653,17,19,1
1,509,515,0.017578125,bit_flip,0.011616395145828032,19,21,1
0,520,504,0.2626953125,phase_flip,0.1954565378339412,19,20,1
0,664,360,0.3515625,readout,0.3658472328346646,12,13,1
0,516,508,0.0068359375,depolarizing,0.15765289709887062,11,12,1
1,508,516,0.2529296875,phase_flip,0.37526908422970406,12,14,1
1,517,507,0.0380859375,bit_flip,0.3960953212527549,5,7,1
1,524,500,0.3505859375,bit_flip,0.44039447569497137,12,14,1
0,540,484,0.01953125,phase_flip,0.057411517698426034,6,7,0
0,529,495,0.0029296875,readout,0.015409407236564433,5,6,1
1,516,508,0.0068359375,bit_flip,0.40437262076861613,14,16,1
0,541,483,0.01953125,bit_flip,0.40965195934787185,11,12,1
0,628,396,0.38671875,readout,0.38898978355074837,9,10,1
0,232,792,0.2265625,readout,0.2110744641407069,6,7,0
0,502,522,0.34765625,depolarizing,0.20335361416648431,15,16,1
0,503,521,0.064453125,bit_flip,0.15642768216709585,11,12,1
1,507,517,0.224609375,phase_flip,0.26436002203419134,19,21,1
0,639,385,0.3759765625,readout,0.39710139944559003,15,16,1
1,505,519,0.427734375,depolarizing,0.27804019111041006,18,20,1
1,483,541,0.3330078125,bit_flip,0.14019519578945164,11,13,1
0,500,524,0.0244140625,phase_flip,0.016780693424548496,13,14,1
0,465,559,0.3134765625,depolarizing,0.2658960417642316,7,8,1
1,442,582,0.279296875,phase_flip,0.11838318592086439,13,15,1
0,647,377,0.2333984375,readout,0.29735188033555743,16,17,1
0,492,532,0.021484375,phase_flip,0.2967005759634355,6,7,1
0,542,482,0.0546875,depolarizing,0.16383795938072493,14,15,1
0,497,527,0.0126953125,bit_flip,0.35992188800187774,14,15,1
1,510,514,0.0341796875,depolarizing,0.3856326563726857,18,20,1
0,537,487,0.4755859375,phase_flip,0.2560484037134727,8,9,1
0,546,478,0.533203125,depolarizing,0.2385985136965792,19,20,1
0,512,512,0.0087890625,depolarizing,0.16225706250957375,16,17,1
1,542,482,0.0302734375,bit_flip,0.41663781222861607,5,7,1
1,493,531,0.3154296875,phase_flip,0.37471041606249267,17,19,1
0,494,530,0.03125,readout,0.014138372078007567,8,9,1
0,671,353,0.2060546875,phase_flip,0.09301698891623003,6,7,1
0,526,498,0.0068359375,readout,0.19640813060054474,14,15,1
1,652,372,0.2177734375,phase_flip,0.055187441902412177,16,18,1
0,493,531,0.3876953125,phase_flip,0.29164197897792493,17,18,1
1,517,507,0.4951171875,bit_flip,0.44535087194116146,9,11,1
1,544,480,0.46875,bit_flip,0.41153175830019706,16,18,1
0,505,519,0.0205078125,depolarizing,0.42246047734768294,17,18,1
0,531,493,0.0048828125,depolarizing,0.4421629482991235,5,6,1
1,439,585,0.2939453125,readout,0.40652633625165624,13,15,1
0,494,530,0.3173828125,bit_flip,0.1352370376133722,14,15,1
0,337,687,0.3291015625,readout,0.3478319362844776,16,17,1
1,499,525,0.0302734375,phase_flip,0.25899212903477115,12,14,1
1,495,529,0.02734375,readout,0.15572414009605132,12,14,1
0,531,493,0.001953125,readout,0.05285721969276657,8,9,1
1,524,500,0.0087890625,depolarizing,0.13404538081818998,13,15,1
0,481,543,0.2216796875,phase_flip,0.36777453739478216,15,16,1
1,842,182,0.0390625,readout,0.037190311716409054,16,18,1
1,511,513,0.033203125,bit_flip,0.15552129407915738,9,11,1
0,514,510,0.353515625,bit_flip,0.2283198553122685,15,16,1
1,510,514,0.01953125,phase_flip,0.27155590773075433,11,13,1
1,644,380,0.224609375,readout,0.3630798842993388,10,12,1
1,502,522,0.0302734375,readout,0.12102987171761369,12,14,1
0,531,493,0.0146484375,phase_flip,0.39236150271354764,15,16,1
0,479,545,0.0556640625,phase_flip,0.04626556544006323,17,18,1
0,488,536,0.037109375,readout,0.1258836155447154,8,9,1
0,546,478,0.212890625,depolarizing,0.19947085568536657,11,12,1
0,512,512,0.0029296875,phase_flip,0.24725909034701607,12,13,1
1,504,520,0.3369140625,bit_flip,0.12223472494781636,11,13,1
0,526,498,0.2294921875,depolarizing,0.3582805358918734,12,13,1
1,499,525,0.0048828125,readout,0.1286657188479022,12,14,1
1,489,535,0.01171875,readout,0.23806121410980802,18,20,1
0,584,440,0.2958984375,depolarizing,0.11092415805083675,13,14,1
1,492,532,0.015625,bit_flip,0.42979280703771433,16,18,1
1,498,526,0.0263671875,bit_flip,0.27541985308096956,19,21,1
0,487,537,0.0615234375,bit_flip,0.41004733797305376,7,8,1
0,512,512,0.009765625,depolarizing,0.06465292005689362,13,14,1
1,295,729,0.2880859375,depolarizing,0.10863363364356078,7,9,1
1,475,549,0.4638671875,phase_flip,0.24259991187346303,17,19,1
1,357,667,0.1953125,phase_flip,0.0796800052830709,9,11,1
0,518,506,0.0068359375,bit_flip,0.3434147034593047,5,6,0
0,511,513,0.3564453125,depolarizing,0.4236992283173943,17,18,1
0,530,494,0.009765625,readout,0.07617906626543201,5,6,1
0,513,511,0.3759765625,bit_flip,0.13941144115468618,16,17,1
0,444,580,0.43359375,readout,0.4234188415251051,18,19,1
0,527,497,0.2529296875,phase_flip,0.24412986445589255,17,18,1
1,537,487,0.2080078125,bit_flip,0.44498497311294205,14,16,1
0,536,488,0.03125,phase_flip,0.40083671690989875,17,18,1
0,540,484,0.0,readout,0.35091647886551613,15,16,1
1,519,505,0.3603515625,depolarizing,0.3803279363786829,16,18,1
0,561,463,0.068359375,readout,0.1745460587574719,19,20,1
0,962,62,0.060546875,depolarizing,0.011884143010043818,9,10,1
0,517,507,0.357421875,bit_flip,0.16371748499232297,18,19,1
0,504,520,0.2548828125,depolarizing,0.14626421059965988,18,19,1
0,479,545,0.294921875,depolarizing,0.16354628438520086,11,12,1
1,531,493,0.029296875,phase_flip,0.40706832734681836,6,8,1
0,543,481,0.2158203125,depolarizing,0.41255264982904194,10,11,1
1,951,73,0.0712890625,readout,0.07107244497282175,14,16,1
1,507,517,0.263671875,phase_flip,0.32892160797919984,10,12,1
1,507,517,0.3564453125,depolarizing,0.4128707297650281,18,20,1
1,885,139,0.1357421875,readout,0.1302696548856701,8,10,1
1,513,511,0.00390625,depolarizing,0.38654451422765757,11,13,1
0,495,529,0.2099609375,depolarizing,0.4003173210621456,14,15,1
0,499,525,0.216796875,bit_flip,0.2165257959428501,18,19,1
0,540,484,0.0087890625,bit_flip,0.2193993358750596,7,8,1
0,395,629,0.2470703125,bit_flip,0.0987342169070188,7,8,1
0,135,889,0.1318359375,readout,0.13050458824500152,6,7,0
1,502,522,0.01171875,phase_flip,0.08831260166100577,11,13,1
0,509,515,0.0029296875,bit_flip,0.3238402328407694,11,12,1
0,523,501,0.01171875,depolarizing,0.07170604379882103,18,19,1
0,516,508,0.0224609375,readout,0.28639735388027904,12,13,1
1,494,530,0.005859375,readout,0.15284529798770316,9,11,1
1,489,535,0.017578125,depolarizing,0.4375917128124467,16,18,1
0,501,523,0.359375,depolarizing,0.3266612351864432,18,19,1
1,495,529,0.021484375,readout,0.08829935522727299,16,18,1
0,516,508,0.0166015625,depolarizing,0.18278649366892516,9,10,1
0,605,419,0.1708984375,readout,0.3169871285069009,16,17,1
1,535,489,0.4775390625,phase_flip,0.3026693970738192,11,13,1
0,426,598,0.279296875,depolarizing,0.1872566129794603,7,8,1
0,513,511,0.107421875,phase_flip,0.13676975160023497,17,18,1
0,517,507,0.0458984375,phase_flip,0.24488472503445421,14,15,1
0,515,509,0.0078125,phase_flip,0.13035854140831274,16,17,1
0,550,474,0.044921875,bit_flip,0.10702070179254063,19,20,1
0,511,513,0.0146484375,phase_flip,0.4440224943983725,13,14,1
1,775,249,0.0927734375,readout,0.12659678494817142,19,21,1
0,595,429,0.283203125,readout,0.41294420169709556,10,11,0
0,530,494,0.3349609375,bit_flip,0.3176895067707606,17,18,1
1,451,573,0.048828125,bit_flip,0.11074495401852288,10,12,1
1,568,456,0.2802734375,depolarizing,0.11338775918019872,16,18,1
0,379,645,0.3701171875,readout,0.365330827103482,8,9,0
1,525,499,0.021484375,readout,0.05454794389855365,17,19,1
1,485,539,0.01953125,phase_flip,0.25622093538783625,10,12,1
0,557,467,0.0283203125,phase_flip,0.11248817147311382,7,8,1
1,511,513,0.0029296875,depolarizing,0.21436304735884404,9,11,1
0,602,422,0.412109375,phase_flip,0.27755742954131546,5,6,1
1,513,511,0.3662109375,depolarizing,0.4314898312846402,5,7,0
1,531,493,0.0048828125,depolarizing,0.07345683149059011,14,16,1
0,702,322,0.177734375,readout,0.22202766080275332,17,18,1
1,496,528,0.0380859375,depolarizing,0.2627030157888341,16,18,1
0,523,501,0.0244140625,depolarizing,0.27240336207551796,7,8,1
1,333,691,0.3251953125,phase_flip,0.09532651304206177,15,17,1
1,608,416,0.1630859375,readout,0.3529677046958675,19,21,1
1,526,498,0.3779296875,phase_flip,0.28432812973504384,13,15,1
1,503,521,0.025390625,bit_flip,0.01666813978705566,5,7,1
0,519,505,0.0029296875,bit_flip,0.11932767431566195,7,8,0
0,538,486,0.0185546875,depolarizing,0.11514465010439841,18,19,1
1,631,393,0.1337890625,readout,0.28188326296750604,18,20,1
1,458,566,0.30859375,depolarizing,0.20866377641751063,7,9,1
0,531,493,0.3681640625,phase_flip,0.23985876664747616,8,9,1
1,487,537,0.0224609375,phase_flip,0.1325289211812825,14,16,1
1,510,514,0.021484375,phase_flip,0.3607157403616033,17,19,1
1,513,511,0.34765625,depolarizing,0.27337596254770263,17,19,1
1,469,555,0.0283203125,phase_flip,0.14291763007264055,7,9,1
1,357,667,0.3486328125,bit_flip,0.07632261272921757,7,9,1
0,120,904,0.1171875,bit_flip,0.012220970637548926,15,16,1
1,508,516,0.328125,bit_flip,0.12744083055540675,18,20,1
0,510,514,0.0078125,readout,0.17393923053225632,14,15,1
0,485,539,0.03515625,phase_flip,0.42445789202127326,11,12,1
0,510,514,0.021484375,bit_flip,0.23508525635296362,16,17,1
1,61,963,0.0595703125,readout,0.06639826804197502,11,13,1
0,575,449,0.2919921875,bit_flip,0.07593380563982653,12,13,1
1,483,541,0.5283203125,bit_flip,0.417769317159197,10,12,1
0,533,491,0.015625,readout,0.13171950339639663,10,11,1
1,511,513,0.0068359375,depolarizing,0.2509380305436437,13,15,1
1,510,514,0.00390625,depolarizing,0.02702132181554822,15,17,1
1,497,527,0.03125,readout,0.052710647815871245,9,11,1
0,539,485,0.0224609375,phase_flip,0.30014798036167695,5,6,1
0,504,520,0.0048828125,depolarizing,0.25361565842056977,10,11,1
0,508,516,0.0126953125,readout,0.32684856116057376,15,16,1
0,572,452,0.318359375,phase_flip,0.22068581863837572,7,8,1
1,503,521,0.0263671875,depolarizing,0.36248598845541957,6,8,1
1,494,530,0.0107421875,depolarizing,0.39224323993478916,9,11,1
1,342,682,0.1650390625,bit_flip,0.09682923385735029,5,7,1
0,494,530,0.0205078125,bit_flip,0.21327337942627636,9,10,1
0,527,497,0.0302734375,phase_flip,0.37804671548836727,9,10,1
0,462,562,0.203125,phase_flip,0.06680881213311002,19,20,1
1,514,510,0.033203125,readout,0.3516163319344828,15,17,1
0,508,516,0.0126953125,bit_flip,0.10013452076699572,14,15,1
1,528,496,0.0126953125,depolarizing,0.233888131763658,10,12,1
0,363,661,0.1953125,readout,0.25813554483018764,16,17,1
1,487,537,0.03125,phase_flip,0.21258522949679634,17,19,1
0,511,513,0.3623046875,phase_flip,0.2912622084616329,14,15,1
1,74,950,0.072265625,readout,0.05831292246591779,13,15,1
0,430,594,0.2626953125,readout,0.3637710465248467,5,6,1
1,425,599,0.267578125,depolarizing,0.1997397769906186,7,9,1
1,342,682,0.333984375,readout,0.31754169227294354,11,13,1
1,536,488,0.2294921875,depolarizing,0.20215242761704702,12,14,1
1,513,511,0.427734375,bit_flip,0.406363811168047,19,21,1
0,505,519,0.3427734375,bit_flip,0.2803200654098785,14,15,1
0,543,481,0.0224609375,depolarizing,0.3894073654249914,9,10,1
1,514,510,0.0048828125,phase_flip,0.04929164684303498,8,10,0
1,510,514,0.369140625,bit_flip,0.40247386991753775,16,18,1
1,222,802,0.216796875,phase_flip,0.2186922584188694,5,7,0
0,514,510,0.0185546875,phase_flip,0.17099235174504604,18,19,1
0,505,519,0.328125,depolarizing,0.3684633886832198,19,20,1
1,444,580,0.19140625,readout,0.31436151163356335,16,18,1
0,518,506,0.0009765625,readout,0.07321980600320029,10,11,1
1,479,545,0.224609375,bit_flip,0.08407347591988294,13,15,0
1,429,595,0.15625,depolarizing,0.13188370245048645,8,10,1
1,507,517,0.0,bit_flip,0.14074505394562697,10,12,0
0,521,503,0.2529296875,depolarizing,0.2656298359080273,14,15,1
1,516,508,0.3408203125,bit_flip,0.42744914643732795,10,12,1
1,684,340,0.33203125,readout,0.33270773293015693,8,10,1
0,528,496,0.0068359375,readout,0.1137756999567368,17,18,1
1,502,522,0.0009765625,depolarizing,0.06195884769700742,13,15,0
1,467,557,0.181640625,depolarizing,0.07830466475705326,17,19,1
1,517,507,0.4951171875,bit_flip,0.34752342458733143,12,14,1
1,841,183,0.1787109375,readout,0.16715142852812936,12,14,1
0,518,506,0.017578125,phase_flip,0.02923832946267874,11,12,1
0,527,497,0.0068359375,bit_flip,0.29045078805647395,13,14,1
0,837,187,0.1826171875,readout,0.21041082121574164,15,16,1
0,657,367,0.2001953125,readout,0.31229334234488126,14,15,1
1,521,503,0.0009765625,depolarizing,0.3437495239204484,11,13,1
1,446,578,0.435546875,phase_flip,0.14669773602344097,14,16,1
1,995,29,0.0283203125,readout,0.02943562095412408,5,7,1
0,191,833,0.0478515625,readout,0.06993189660782027,11,12,1
0,695,329,0.1787109375,readout,0.26627951089677154,7,8,1
0,515,509,0.0048828125,readout,0.28040341859944645,5,6,1
1,513,511,0.0029296875,depolarizing,0.20312523222614046,7,9,1
1,512,512,0.0244140625,depolarizing,0.31281365194702476,9,11,0
0,527,497,0.2890625,bit_flip,0.17974895363069912,18,19,1
0,503,521,0.005859375,depolarizing,0.2889078781935077,9,10,1
1,517,507,0.00390625,readout,0.25881988164479564,16,18,0
1,494,530,0.2373046875,depolarizing,0.328917235100161,17,19,1
0,522,502,0.064453125,depolarizing,0.13453919435198117,18,19,1
1,568,456,0.3115234375,phase_flip,0.17475927071596245,8,10,1
0,503,521,0.013671875,bit_flip,0.35051057753532633,14,15,1
0,519,505,0.3642578125,bit_flip,0.3299675613823025,12,13,1
1,518,506,0.3515625,phase_flip,0.36092946156998623,11,13,1
0,506,518,0.0126953125,bit_flip,0.07618815427347406,5,6,1
1,485,539,0.4736328125,depolarizing,0.19980013930307494,11,13,1
0,262,762,0.255859375,bit_flip,0.15114230507959647,8,9,1
0,549,475,0.0400390625,phase_flip,0.16230972101432775,16,17,1
1,422,602,0.263671875,phase_flip,0.08259620876448015,14,16,1
1,534,490,0.341796875,depolarizing,0.23607770424462765,19,21,1
1,500,524,0.0107421875,readout,0.3813501204125278,13,15,1
1,529,495,0.0390625,depolarizing,0.0590593678371194,9,11,1
1,452,572,0.44140625,depolarizing,0.23326819458214795,7,9,1
1,341,683,0.169921875,readout,0.2970428754517055,8,10,1
0,526,498,0.0185546875,bit_flip,0.42949786674343354,5,6,0
0,479,545,0.2041015625,depolarizing,0.16131876083313101,14,15,1
1,506,518,0.001953125,depolarizing,0.44418681864883136,6,8,1
0,367,657,0.1103515625,readout,0.27015308769898605,16,17,0
0,259,765,0.2529296875,readout,0.2468541375351371,12,13,1
1,433,591,0.283203125,readout,0.37052197171239504,19,21,1
0,490,534,0.3388671875,phase_flip,0.1418826160373154,14,15,1
1,509,515,0.4970703125,phase_flip,0.3477167566171439,19,21,1
1,162,862,0.158203125,depolarizing,0.06425702729824903,6,8,0
1,474,550,0.537109375,bit_flip,0.4242375392575244,7,9,1
0,174,850,0.0263671875,readout,0.01518667325715987,15,16,1
0,529,495,0.02734375,bit_flip,0.13846297558500356,10,11,1
1,485,539,0.0556640625,phase_flip,0.35194566939044525,14,16,1
1,569,455,0.025390625,phase_flip,0.20244896772409418,6,8,1
0,496,528,0.01171875,readout,0.0423932247673753,5,6,1
0,536,488,0.0205078125,phase_flip,0.4222280356587417,17,18,1
1,522,502,0.2744140625,phase_flip,0.42308375942105403,15,17,1
1,525,499,0.005859375,depolarizing,0.4242573197287333,10,12,1
1,194,830,0.0498046875,readout,0.05751392603342925,15,17,0
0,485,539,0.001953125,bit_flip,0.23722812940686885,18,19,1
0,546,478,0.203125,bit_flip,0.25725727320104835,5,6,0
0,359,665,0.3505859375,phase_flip,0.07250504272849888,10,11,0
1,506,518,0.3505859375,bit_flip,0.35021066018497804,15,17,1
0,430,594,0.419921875,phase_flip,0.06928729768248337,19,20,1
0,500,524,0.0048828125,depolarizing,0.10474779177322524,12,13,1
0,530,494,0.0244140625,depolarizing,0.2213897375063823,16,17,1
1,247,777,0.2412109375,readout,0.24550138410052974,19,21,1
1,115,909,0.1123046875,readout,0.11220816746472297,18,20,1
1,498,526,0.013671875,bit_flip,0.23081393193593616,16,18,1
1,478,546,0.30859375,phase_flip,0.3340957647639001,15,17,1
0,510,514,0.0087890625,depolarizing,0.12781598631557728,5,6,1
1,507,517,0.0185546875,readout,0.41656624608237186,8,10,1
1,488,536,0.01953125,bit_flip,0.23332621864703368,17,19,1
1,553,471,0.30078125,readout,0.42845437453120766,18,20,1
1,499,525,0.0185546875,readout,0.04846263451947818,17,19,1
1,575,449,0.1708984375,depolarizing,0.0876738823990573,16,18,1
0,532,492,0.0166015625,bit_flip,0.41724709714875297,14,15,1
0,525,499,0.0322265625,readout,0.35523826998304603,9,10,1
0,757,267,0.0166015625,readout,0.018771621040368194,12,13,1
1,487,537,0.0166015625,depolarizing,0.12070385806379448,17,19,1
0,513,511,0.013671875,depolarizing,0.18946063531041138,13,14,1
0,523,501,0.2197265625,readout,0.39262597901985746,17,18,1
1,394,630,0.216796875,depolarizing,0.059778750723661914,16,18,1
0,505,519,0.5068359375,depolarizing,0.439883222718758,11,12,1
0,656,368,0.216796875,bit_flip,0.1390042538763235,15,16,1
1,552,472,0.0224609375,depolarizing,0.11894725667100095,19,21,1
0,818,206,0.201171875,readout,0.20525342201721192,13,14,1
0,276,748,0.017578125,readout,0.05418382359537056,9,10,1
1,606,418,0.271484375,readout,0.38919534411639667,18,20,1
0,536,488,0.0263671875,depolarizing,0.3695043963059321,5,6,0
0,538,486,0.328125,bit_flip,0.12360306441052842,19,20,1
0,507,517,0.0107421875,phase_flip,0.08535348038851615,14,15,1
0,548,476,0.3310546875,phase_flip,0.2512455275613978,9,10,1
0,397,627,0.240234375,depolarizing,0.14051518231697394,8,9,0
0,497,527,0.3583984375,bit_flip,0.37472253897956853,18,19,1
1,486,538,0.322265625,depolarizing,0.2141336116798788,9,11,1
0,510,514,0.0263671875,readout,0.2735678204819706,16,17,0
1,795,229,0.091796875,readout,0.10998658461092085,6,8,1
1,403,621,0.2568359375,readout,0.3559136277984336,14,16,1
0,552,472,0.306640625,phase_flip,0.26316395512969215,7,8,1
1,367,657,0.3583984375,readout,0.34541680344671066,11,13,1
1,517,507,0.2431640625,bit_flip,0.4419419806957741,11,13,1
0,433,591,0.1552734375,depolarizing,0.2465749898733999,8,9,1
0,546,478,0.3359375,depolarizing,0.3869319555823785,19,20,1
1,504,520,0.0078125,depolarizing,0.18578273818189817,10,12,1
0,517,507,0.5048828125,phase_flip,0.256566336119361,18,19,1
0,515,509,0.005859375,depolarizing,0.35653548530651297,19,20,1
0,549,475,0.5361328125,bit_flip,0.3391563006211347,9,10,0
0,510,514,0.0205078125,phase_flip,0.252969712067643,6,7,1
1,518,506,0.005859375,phase_flip,0.3837051732869882,18,20,1
0,465,559,0.3173828125,phase_flip,0.13320661489616006,12,13,1
1,530,494,0.3427734375,phase_flip,0.3894170258382089,15,17,1
0,642,382,0.2470703125,readout,0.35807250386019335,9,10,1
1,350,674,0.1884765625,readout,0.32348904678225443,10,12,1
0,799,225,0.080078125,readout,0.09137667927320123,7,8,1
1,523,501,0.0224609375,bit_flip,0.19138972249465425,12,14,0
1,479,545,0.3251953125,depolarizing,0.14234910922569136,15,17,1
1,503,521,0.357421875,phase_flip,0.42975904910228385,14,16,1
1,541,483,0.34375,depolarizing,0.2483136952810715,10,12,1
0,501,523,0.3603515625,depolarizing,0.33316272265404673,16,17,1
1,530,494,0.001953125,phase_flip,0.36871821347201317,12,14,1
1,522,502,0.3544921875,bit_flip,0.25671893713436617,9,11,1
0,522,502,0.3515625,bit_flip,0.34778591546934906,11,12,1
0,505,519,0.01953125,phase_flip,0.16056521935679277,14,15,1
0,541,483,0.3388671875,phase_flip,0.1480467704905451,16,17,1
1,649,375,0.1181640625,readout,0.2593868836279677,14,16,1
1,754,270,0.263671875,readout,0.2636261401919716,8,10,0
1,501,523,0.0166015625,phase_flip,0.28221955874523036,9,11,1
0,532,492,0.0029296875,readout,0.23444714947046602,18,19,1
0,534,490,0.33984375,bit_flip,0.38422021894412656,17,18,1
0,516,508,0.255859375,depolarizing,0.14680142772725058,17,18,1
0,190,834,0.185546875,readout,0.18813290394992174,10,11,1
0,539,485,0.0029296875,depolarizing,0.01268352211307441,17,18,1
0,539,485,0.3125,depolarizing,0.37020209401131104,9,10,1
1,754,270,0.1025390625,depolarizing,0.025640041979111884,14,16,1
1,506,518,0.3427734375,bit_flip,0.39761487040527294,16,18,1
0,505,519,0.0048828125,bit_flip,0.03725384424543475,17,18,1
1,527,497,0.0361328125,depolarizing,0.12810262198147943,13,15,1
1,444,580,0.43359375,readout,0.44903236637186483,7,9,1
0,790,234,0.0859375,readout,0.11790716479407394,9,10,1
0,404,620,0.2470703125,readout,0.3534972984035515,10,11,0
0,268,756,0.26171875,depolarizing,0.09350899614248463,8,9,1
0,517,507,0.0146484375,bit_flip,0.1031912103023263,8,9,1
1,581,443,0.203125,depolarizing,0.10804737421349002,11,13,1
1,506,518,0.02734375,readout,0.048505765513280265,15,17,1
1,508,516,0.01953125,depolarizing,0.35267754145373975,10,12,1
1,503,521,0.2451171875,phase_flip,0.44716264596064326,18,20,1
0,540,484,0.3701171875,bit_flip,0.2225157579134209,13,14,1
1,534,490,0.333984375,phase_flip,0.19943788240439567,9,11,1
1,514,510,0.0048828125,depolarizing,0.17111127599640644,5,7,1
0,516,508,0.3798828125,bit_flip,0.2688236642561857,7,8,1
1,511,513,0.0205078125,bit_flip,0.41085279793222573,7,9,1
0,671,353,0.201171875,readout,0.2521271141619944,11,12,1
0,724,300,0.29296875,readout,0.2731777683148055,6,7,0
0,514,510,0.498046875,depolarizing,0.30253549270833796,17,18,1
1,496,528,0.0224609375,readout,0.3207734473637444,6,8,1
1,405,619,0.259765625,depolarizing,0.09166885133312062,12,14,1
1,537,487,0.220703125,phase_flip,0.310508646346489,8,10,1
0,506,518,0.005859375,phase_flip,0.05188345653796336,18,19,1
1,279,745,0.0205078125,readout,0.027144731143418765,18,20,1
1,512,512,0.013671875,phase_flip,0.2962846693330403,9,11,1
1,520,504,0.2333984375,depolarizing,0.260711854659083,15,17,1
0,503,521,0.0078125,readout,0.37559591790911995,12,13,1
1,496,528,0.00390625,bit_flip,0.14083923683926122,16,18,1
1,525,499,0.0029296875,depolarizing,0.36902158125209167,14,16,1
1,517,507,0.013671875,readout,0.37378781281950474,9,11,1
0,723,301,0.2353515625,depolarizing,0.04728660942105498,15,16,1
0,492,532,0.013671875,bit_flip,0.28198502373456763,10,11,1
0,535,489,0.01953125,readout,0.2121640157788247,18,19,1
1,183,841,0.1787109375,readout,0.1700361892705986,12,14,1
0,490,534,0.20703125,depolarizing,0.36872744869102636,19,20,1
0,561,463,0.4521484375,readout,0.4289830071752593,6,7,1
1,576,448,0.0732421875,readout,0.011063400759035273,17,19,1
0,484,540,0.025390625,phase_flip,0.24863585666505977,10,11,1
1,476,548,0.2119140625,depolarizing,0.225660311770568,10,12,1
1,523,501,0.4892578125,phase_flip,0.31614061883130207,10,12,1
1,497,527,0.01171875,readout,0.21820459492147842,9,11,1
0,349,675,0.3408203125,depolarizing,0.12270790572577195,9,10,1
1,634,390,0.23046875,phase_flip,0.10957072527368195,8,10,1
1,621,403,0.2451171875,readout,0.3694286563114234,19,21,1
0,550,474,0.322265625,depolarizing,0.17683161958193275,11,12,1
0,484,540,0.052734375,readout,0.2978423030270381,16,17,1
1,518,506,0.001953125,bit_flip,0.21836566752365802,9,11,1
1,503,521,0.3134765625,depolarizing,0.39689735585103897,12,14,1
1,512,512,0.0185546875,readout,0.32393722026388844,8,10,0
1,494,530,0.337890625,phase_flip,0.3772810936904631,10,12,1
0,492,532,0.033203125,bit_flip,0.41974652840673404,19,20,1
1,527,497,0.01171875,phase_flip,0.015931657924010478,19,21,1
1,540,484,0.47265625,phase_flip,0.19752466049475984,19,21,1
0,522,502,0.37109375,bit_flip,0.4431866360012058,10,11,1
1,535,489,0.0087890625,depolarizing,0.011446456526407075,9,11,1
1,180,844,0.17578125,readout,0.17662009153269154,10,12,1
1,469,555,0.0576171875,bit_flip,0.4302363843674446,18,20,1
1,163,861,0.0087890625,readout,0.018702582706320112,14,16,0
1,501,523,0.013671875,readout,0.10008814237493574,13,15,1
1,509,515,0.00390625,depolarizing,0.19893761059035697,18,20,1
0,513,511,0.0126953125,depolarizing,0.09259716073726262,6,7,0
0,502,522,0.3466796875,bit_flip,0.28529349883474425,17,18,1
0,502,522,0.3388671875,bit_flip,0.2604161671160792,19,20,1
